year_film,year_ceremony,ceremony,category,canon_category,name,film,winner,mapped_Category
,,,,,,,,
,,,,,,,,
1978,1979,51,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Nancy Dowd/Waldo Salt/Robert C. Jones,Coming Home,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Dustin Hoffman,Kramer vs. Kramer,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Melvyn Douglas,Being There,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Sally Field,Norma Rae,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Kramer vs. Kramer,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,DIRECTING,DIRECTING,Robert Benton,Kramer vs. Kramer,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,BEST PICTURE,BEST PICTURE,Stanley R. Jaffe,Kramer vs. Kramer,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Robert Benton,Kramer vs. Kramer,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Steve Tesich,Breaking Away,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Robert De Niro,Raging Bull,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Timothy Hutton,Ordinary People,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Sissy Spacek,Coal Miner's Daughter,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Mary Steenburgen,Melvin and Howard,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,DIRECTING,DIRECTING,Robert Redford,Ordinary People,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,BEST PICTURE,BEST PICTURE,Ronald L. Schwary,Ordinary People,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Alvin Sargent,Ordinary People,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Bo Goldman,Melvin and Howard,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Henry Fonda,On Golden Pond,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,John Gielgud,Arthur,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Reds,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,DIRECTING,DIRECTING,Warren Beatty,Reds,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,BEST PICTURE,BEST PICTURE,David Puttnam,Chariots of Fire,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Ernest Thompson,On Golden Pond,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1981,1982,54,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Colin Welland,Chariots of Fire,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Louis Gossett Jr.,An Officer and a Gentleman,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,DIRECTING,DIRECTING,Richard Attenborough,Gandhi,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,BEST PICTURE,BEST PICTURE,Richard Attenborough,Gandhi,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Costa-Gavras/Donald Stewart,Missing,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1982,1983,55,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),John Briley,Gandhi,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Terms of Endearment,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Shirley MacLaine,Terms of Endearment,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,The Year of Living Dangerously,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,DIRECTING,DIRECTING,James L. Brooks,Terms of Endearment,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,BEST PICTURE,BEST PICTURE,James L. Brooks,Terms of Endearment,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),James L. Brooks,Terms of Endearment,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Horton Foote,Tender Mercies,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1984,1985,57,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,F. Murray Abraham,Amadeus,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1984,1985,57,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
1984,1985,57,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1984,1985,57,DIRECTING,DIRECTING,Milos Forman,Amadeus,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1984,1985,57,BEST PICTURE,BEST PICTURE,Saul Zaentz,Amadeus,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Peter Shaffer,Amadeus,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Robert Benton,Places in the Heart,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1985,1986,58,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
1985,1986,58,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1985,1986,58,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1985,1986,58,DIRECTING,DIRECTING,Sydney Pollack,Out of Africa,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1985,1986,58,BEST PICTURE,BEST PICTURE,Sydney Pollack,Out of Africa,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1985,1986,58,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Kurt Luedtke,Out of Africa,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1985,1986,58,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Earl W. Wallace/William Kelley/Pamela Wallace,Witness,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1986,1987,59,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Paul Newman,The Color of Money,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
1986,1987,59,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Michael Caine,Hannah and Her Sisters,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1986,1987,59,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Marlee Matlin,Children of a Lesser God,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Hannah and Her Sisters,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1986,1987,59,DIRECTING,DIRECTING,Oliver Stone,Platoon,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1986,1987,59,BEST PICTURE,BEST PICTURE,Arnold Kopelson,Platoon,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1986,1987,59,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Ruth Prawer Jhabvala,A Room with a View,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
1986,1987,59,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Woody Allen,Hannah and Her Sisters,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Michael Douglas,Wall Street,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Sean Connery,The Untouchables,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Cher,Moonstruck,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Olympia Dukakis,Moonstruck,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,DIRECTING,DIRECTING,Bernardo Bertolucci,The Last Emperor,TRUE,Directing
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,BEST PICTURE,BEST PICTURE,Jeremy Thomas,The Last Emperor,TRUE,Best Picture
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Mark Peploe/Bernardo Bertolucci,The Last Emperor,TRUE,Writing (Adapted Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1987,1988,60,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),John Patrick Shanley,Moonstruck,TRUE,Writing (Original Screenplay)
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1988,1989,61,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Dustin Hoffman,Rain Man,TRUE,Actor in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
1988,1989,61,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Kevin Kline,A Fish Called Wanda,TRUE,Actor in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1988,1989,61,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Jodie Foster,The Accused,TRUE,Actress in a Leading Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Geena Davis,The Accidental Tourist,TRUE,Actress in a Supporting Role
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
