year_film,year_ceremony,ceremony,category,canon_category,name,film,winner,mapped_Category.
1983,1984,56,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Algeria,Le Bal,FALSE,Other
1983,1984,56,MUSIC (Original Score),MUSIC (Original Score),Leonard Rosenman,Cross Creek,FALSE,Other
1983,1984,56,MUSIC (Original Score),MUSIC (Original Score),John Williams,Return of the Jedi,FALSE,Other
1983,1984,56,MUSIC (Original Score),MUSIC (Original Score),Bill Conti,The Right Stuff,TRUE,Other
1983,1984,56,MUSIC (Original Score),MUSIC (Original Score),Michael Gore,Terms of Endearment,FALSE,Other
1983,1984,56,MUSIC (Original Score),MUSIC (Original Score),Jerry Goldsmith,Under Fire,FALSE,Other
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),MUSIC (Original Song Score or Adaptation Score),Lalo Schifrin,The Sting II,FALSE,Other
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),MUSIC (Original Song Score or Adaptation Score),Elmer Bernstein,Trading Places,FALSE,Other
1983,1984,56,MUSIC (Original Song Score or Adaptation Score),MUSIC (Original Song Score or Adaptation Score),Michel Legrand/Alan Bergman/Marilyn Bergman,Yentl,TRUE,Other
1983,1984,56,MUSIC (Original Song),MUSIC (Original Song),Giorgio Moroder/Keith Forsey/Irene Cara,Flashdance,TRUE,Other
1983,1984,56,MUSIC (Original Song),MUSIC (Original Song),Michael Sembello/Dennis Matkosky,Flashdance,FALSE,Other
1983,1984,56,MUSIC (Original Song),MUSIC (Original Song),Austin Roberts/Bobby Hart,Tender Mercies,FALSE,Other
1983,1984,56,MUSIC (Original Song),MUSIC (Original Song),Michel Legrand/Alan Bergman/Marilyn Bergman,Yentl,FALSE,Other
1983,1984,56,MUSIC (Original Song),MUSIC (Original Song),Michel Legrand/Alan Bergman/Marilyn Bergman,Yentl,FALSE,Other
1983,1984,56,BEST PICTURE,BEST PICTURE,Michael Shamberg,The Big Chill,FALSE,Best Picture
1983,1984,56,BEST PICTURE,BEST PICTURE,Peter Yates,The Dresser,FALSE,Best Picture
1983,1984,56,BEST PICTURE,BEST PICTURE,Irwin Winkler/Robert Chartoff,The Right Stuff,FALSE,Best Picture
1983,1984,56,BEST PICTURE,BEST PICTURE,Philip S. Hobel,Tender Mercies,FALSE,Best Picture
1983,1984,56,BEST PICTURE,BEST PICTURE,James L. Brooks,Terms of Endearment,TRUE,Best Picture
1983,1984,56,SHORT FILM (Animated),SHORT FILM (Animated),Burny Mattinson,Mickey's Christmas Carol,FALSE,Other
1983,1984,56,SHORT FILM (Animated),SHORT FILM (Animated),Eda Godel Hallinan,Sound of Sunshine - Sound of Rain,FALSE,Other
1983,1984,56,SHORT FILM (Animated),SHORT FILM (Animated),Jimmy Picker,Sundae in New York,TRUE,Other
1983,1984,56,SHORT FILM (Live Action),SHORT FILM (Live Action),Janice L. Platt,Boys and Girls,TRUE,Other
1983,1984,56,SHORT FILM (Live Action),SHORT FILM (Live Action),Ian Emes,Goodie-Two-Shoes,FALSE,Other
1983,1984,56,SHORT FILM (Live Action),SHORT FILM (Live Action),Jon N. Bloom,Overnight Sensation,FALSE,Other
1983,1984,56,SOUND,SOUND MIXING,Alan R. Splet/Todd Boekelheide/Randy Thom/David Parker,Never Cry Wolf,FALSE,Other
1983,1984,56,SOUND,SOUND MIXING,Ben Burtt/Gary Summers/Randy Thom/Tony Dawe,Return of the Jedi,FALSE,Other
1983,1984,56,SOUND,SOUND MIXING,Mark Berger/Tom Scott/Randy Thom/David MacMillan,The Right Stuff,TRUE,Other
1983,1984,56,SOUND,SOUND MIXING,Donald O. Mitchell/Rick Kline/Kevin O'Connell/Jim Alexander,Terms of Endearment,FALSE,Other
1983,1984,56,SOUND,SOUND MIXING,Michael J. Kohut/Carlos de Larios/Aaron Rochin/Willie D. Burton,WarGames,FALSE,Other
1983,1984,56,SOUND EFFECTS EDITING,SOUND EDITING,Ben Burtt,Return of the Jedi,FALSE,Other
1983,1984,56,SOUND EFFECTS EDITING,SOUND EDITING,Jay Boekelheide,The Right Stuff,TRUE,Other
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Harold Pinter,Betrayal,FALSE,Writing (Adapted Screenplay)
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Ronald Harwood,The Dresser,FALSE,Writing (Adapted Screenplay)
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Willy Russell,Educating Rita,FALSE,Writing (Adapted Screenplay)
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Julius J. Epstein,"Reuben, Reuben",FALSE,Writing (Adapted Screenplay)
1983,1984,56,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),James L. Brooks,Terms of Endearment,TRUE,Writing (Adapted Screenplay)
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Lawrence Kasdan/Barbara Benedek,The Big Chill,FALSE,Writing (Original Screenplay)
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Ingmar Bergman,Fanny & Alexander,FALSE,Writing (Original Screenplay)
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Nora Ephron/Alice Arlen,Silkwood,FALSE,Writing (Original Screenplay)
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Horton Foote,Tender Mercies,TRUE,Writing (Original Screenplay)
1983,1984,56,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Lawrence Lasker/Walter F. Parkes,WarGames,FALSE,Writing (Original Screenplay)
1983,1984,56,SPECIAL ACHIEVEMENT AWARD (Visual Effects),SPECIAL ACHIEVEMENT AWARD (Visual Effects),Richard Edlund/Dennis Muren/Ken Ralston/Phil Tippett,Return of the Jedi,TRUE,Other
1983,1984,56,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,M. J. Frankovich,,TRUE,Other
1983,1984,56,HONORARY AWARD,HONORARY AWARD,Hal Roach,,TRUE,Other
1983,1984,56,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Dr. John G. Frayne,,TRUE,Other
1984,1985,57,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,F. Murray Abraham,Amadeus,TRUE,Actor in a Leading Role
1984,1985,57,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Jeff Bridges,Starman,FALSE,Actor in a Leading Role
1984,1985,57,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Albert Finney,Under the Volcano,FALSE,Actor in a Leading Role
1984,1985,57,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Tom Hulce,Amadeus,FALSE,Actor in a Leading Role
1984,1985,57,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Sam Waterston,The Killing Fields,FALSE,Actor in a Leading Role
1984,1985,57,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,A Soldier's Story,FALSE,Actor in a Supporting Role
1984,1985,57,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,John Malkovich,Places in the Heart,FALSE,Actor in a Supporting Role
1984,1985,57,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,The Karate Kid,FALSE,Actor in a Supporting Role
1984,1985,57,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,TRUE,Actor in a Supporting Role
1984,1985,57,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE,Actor in a Supporting Role
1984,1985,57,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Judy Davis,A Passage to India,FALSE,Actress in a Leading Role
1984,1985,57,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,TRUE,Actress in a Leading Role
1984,1985,57,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Jessica Lange,Country,FALSE,Actress in a Leading Role
1984,1985,57,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,The Bostonians,FALSE,Actress in a Leading Role
1984,1985,57,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Sissy Spacek,The River,FALSE,Actress in a Leading Role
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,TRUE,Actress in a Supporting Role
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Natural,FALSE,Actress in a Supporting Role
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,FALSE,Actress in a Supporting Role
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,Swing Shift,FALSE,Actress in a Supporting Role
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,The Pope of Greenwich Village,FALSE,Actress in a Supporting Role
1984,1985,57,ART DIRECTION,ART DIRECTION,Patrizia Von Brandenstein/Karel Cerny,Amadeus,TRUE,Other
1984,1985,57,ART DIRECTION,ART DIRECTION,Richard Sylbert/George Gaines/Les Bloom,The Cotton Club,FALSE,Other
1984,1985,57,ART DIRECTION,ART DIRECTION,Angelo Graham/Mel Bourne/James J. Murakami/Speed Hopkins/Bruce Weintraub,The Natural,FALSE,Other
1984,1985,57,ART DIRECTION,ART DIRECTION,John Box/Leslie Tomkins/Hugh Scaife,A Passage to India,FALSE,Other
1984,1985,57,ART DIRECTION,ART DIRECTION,Albert Brenner/Rick Simpson,2010,FALSE,Other
1984,1985,57,CINEMATOGRAPHY,CINEMATOGRAPHY,Miroslav Ondricek,Amadeus,FALSE,Other
1984,1985,57,CINEMATOGRAPHY,CINEMATOGRAPHY,Chris Menges,The Killing Fields,TRUE,Other
1984,1985,57,CINEMATOGRAPHY,CINEMATOGRAPHY,Caleb Deschanel,The Natural,FALSE,Other
1984,1985,57,CINEMATOGRAPHY,CINEMATOGRAPHY,Ernest Day,A Passage to India,FALSE,Other
1984,1985,57,CINEMATOGRAPHY,CINEMATOGRAPHY,Vilmos Zsigmond,The River,FALSE,Other
1984,1985,57,COSTUME DESIGN,COSTUME DESIGN,Theodor Pistek,Amadeus,TRUE,Other
1984,1985,57,COSTUME DESIGN,COSTUME DESIGN,Jenny Beavan/John Bright,The Bostonians,FALSE,Other
1984,1985,57,COSTUME DESIGN,COSTUME DESIGN,Judy Moorcroft,A Passage to India,FALSE,Other
1984,1985,57,COSTUME DESIGN,COSTUME DESIGN,Ann Roth,Places in the Heart,FALSE,Other
1984,1985,57,COSTUME DESIGN,COSTUME DESIGN,Patricia Norris,2010,FALSE,Other
1984,1985,57,DIRECTING,DIRECTING,Milos Forman,Amadeus,TRUE,Directing
1984,1985,57,DIRECTING,DIRECTING,Woody Allen,Broadway Danny Rose,FALSE,Directing
1984,1985,57,DIRECTING,DIRECTING,Roland Joffé,The Killing Fields,FALSE,Directing
1984,1985,57,DIRECTING,DIRECTING,David Lean,A Passage to India,FALSE,Directing
1984,1985,57,DIRECTING,DIRECTING,Robert Benton,Places in the Heart,FALSE,Directing
1984,1985,57,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Charles Guggenheim/Nancy Sloss,High Schools,FALSE,Other
1984,1985,57,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Alex W. Drehsler/Frank Christopher,In the Name of the People,FALSE,Other
1984,1985,57,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Karel Dirka/Zev Braun,Marlene,FALSE,Other
1984,1985,57,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Cheryl McCall,Streetwise,FALSE,Other
1984,1985,57,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Robert Epstein/Richard Schmiechen,The Times of Harvey Milk,TRUE,Other
1984,1985,57,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Gary Bush/Paul T.K. Lin,The Children of Soong Ching Ling,FALSE,Other
1984,1985,57,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Ben Achtenberg/Joan Sawyer,Code Gray: Ethical Dilemmas in Nursing,FALSE,Other
1984,1985,57,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Lawrence R. Hott/Roger M. Sherman,The Garden of Eden,FALSE,Other
1984,1985,57,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Irina Kalinina,Recollections of Pavlovsk,FALSE,Other
1984,1985,57,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Marjorie Hunt/Paul Wagner,The Stone Carvers,TRUE,Other
1984,1985,57,FILM EDITING,FILM EDITING,Nena Danevic/Michael Chandler,Amadeus,FALSE,Other
1984,1985,57,FILM EDITING,FILM EDITING,Barry Malkin/Robert Q. Lovett,The Cotton Club,FALSE,Other
1984,1985,57,FILM EDITING,FILM EDITING,Jim Clark,The Killing Fields,TRUE,Other
1984,1985,57,FILM EDITING,FILM EDITING,David Lean,A Passage to India,FALSE,Other
1984,1985,57,FILM EDITING,FILM EDITING,Donn Cambern/Frank Morriss,Romancing the Stone,FALSE,Other
1984,1985,57,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Israel,Beyond the Walls,FALSE,Other
1984,1985,57,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Argentina,Camila,FALSE,Other
1984,1985,57,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Switzerland,Dangerous Moves,TRUE,Other
1984,1985,57,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Spain,Double Feature,FALSE,Other
1984,1985,57,FOREIGN LANGUAGE FILM,INTERNATIONAL FEATURE FILM,Union of Soviet Socialist Republics,Wartime Romance,FALSE,Other
1984,1985,57,MAKEUP,MAKEUP AND HAIRSTYLING,Paul LeBlanc/Dick Smith,Amadeus,TRUE,Other
1984,1985,57,MAKEUP,MAKEUP AND HAIRSTYLING,Rick Baker/Paul Engelen,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE,Other
1984,1985,57,MAKEUP,MAKEUP AND HAIRSTYLING,Michael Westmore,2010,FALSE,Other
1984,1985,57,MUSIC (Original Score),MUSIC (Original Score),John Williams,Indiana Jones and the Temple of Doom,FALSE,Other
1984,1985,57,MUSIC (Original Score),MUSIC (Original Score),Randy Newman,The Natural,FALSE,Other
1984,1985,57,MUSIC (Original Score),MUSIC (Original Score),Maurice Jarre,A Passage to India,TRUE,Other
1984,1985,57,MUSIC (Original Score),MUSIC (Original Score),John Williams,The River,FALSE,Other
1984,1985,57,MUSIC (Original Score),MUSIC (Original Score),Alex North,Under the Volcano,FALSE,Other
1984,1985,57,MUSIC (Original Song Score),MUSIC (Original Song Score or Adaptation Score),Jeff Moss,The Muppets Take Manhattan,FALSE,Other
1984,1985,57,MUSIC (Original Song Score),MUSIC (Original Song Score or Adaptation Score),Prince,Purple Rain,TRUE,Other
1984,1985,57,MUSIC (Original Song Score),MUSIC (Original Song Score or Adaptation Score),Kris Kristofferson,Songwriter,FALSE,Other
1984,1985,57,MUSIC (Original Song),MUSIC (Original Song),Phil Collins,Against All Odds,FALSE,Other
1984,1985,57,MUSIC (Original Song),MUSIC (Original Song),Kenny Loggins/Dean Pitchford,Footloose,FALSE,Other
1984,1985,57,MUSIC (Original Song),MUSIC (Original Song),Ray Parker Jr.,Ghostbusters,FALSE,Other
1984,1985,57,MUSIC (Original Song),MUSIC (Original Song),Stevie Wonder,The Woman in Red,TRUE,Other
1984,1985,57,MUSIC (Original Song),MUSIC (Original Song),Tom Snow/Dean Pitchford,Footloose,FALSE,Other
1984,1985,57,BEST PICTURE,BEST PICTURE,Saul Zaentz,Amadeus,TRUE,Best Picture
1984,1985,57,BEST PICTURE,BEST PICTURE,David Puttnam,The Killing Fields,FALSE,Best Picture
1984,1985,57,BEST PICTURE,BEST PICTURE,John Brabourne/Richard Goodwin,A Passage to India,FALSE,Best Picture
1984,1985,57,BEST PICTURE,BEST PICTURE,Arlene Donovan,Places in the Heart,FALSE,Best Picture
1984,1985,57,BEST PICTURE,BEST PICTURE,Norman Jewison/Ronald L. Schwary/Patrick Palmer,A Soldier's Story,FALSE,Best Picture
1984,1985,57,SHORT FILM (Animated),SHORT FILM (Animated),Jon Minnis,Charade,TRUE,Other
1984,1985,57,SHORT FILM (Animated),SHORT FILM (Animated),Morton Schindel/Michael Sporn,Doctor De Soto,FALSE,Other
1984,1985,57,SHORT FILM (Animated),SHORT FILM (Animated),Ishu Patel,Paradise,FALSE,Other
1984,1985,57,SHORT FILM (Live Action),SHORT FILM (Live Action),Michael MacMillan/Janice L. Platt,The Painted Door,FALSE,Other
1984,1985,57,SHORT FILM (Live Action),SHORT FILM (Live Action),Sharon Oreck/Lesli Linka Glatter,Tales of Meeting and Parting,FALSE,Other
1984,1985,57,SHORT FILM (Live Action),SHORT FILM (Live Action),Mike Hoover,Up,TRUE,Other
1984,1985,57,SOUND,SOUND MIXING,Mark Berger/Tom Scott/Todd Boekelheide/Chris Newman,Amadeus,TRUE,Other
1984,1985,57,SOUND,SOUND MIXING,Bill Varney/Steve Maslow/Kevin O'Connell/Nelson Stoll,Dune,FALSE,Other
1984,1985,57,SOUND,SOUND MIXING,Graham V. Hartstone/Nicolas Le Messurier/Michael A. Carter/John Mitchell,A Passage to India,FALSE,Other
1984,1985,57,SOUND,SOUND MIXING,Nick Alphin/Robert Thirlwell/Richard Portman/David Ronne,The River,FALSE,Other
1984,1985,57,SOUND,SOUND MIXING,Michael J. Kohut/Aaron Rochin/Carlos De Larios/Gene S. Cantamessa,2010,FALSE,Other
1984,1985,57,VISUAL EFFECTS,VISUAL EFFECTS,Richard Edlund/John Bruno/Mark Vargo/Chuck Gaspar,Ghostbusters,FALSE,Other
1984,1985,57,VISUAL EFFECTS,VISUAL EFFECTS,Dennis Muren/Michael McAlister/Lorne Peterson/George Gibbs,Indiana Jones and the Temple of Doom,TRUE,Other
1984,1985,57,VISUAL EFFECTS,VISUAL EFFECTS,Richard Edlund/Neil Krepela/George Jenson/Mark Stetson,2010,FALSE,Other
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Peter Shaffer,Amadeus,TRUE,Writing (Adapted Screenplay)
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),P.H. Vazak/Michael Austin,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE,Writing (Adapted Screenplay)
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Bruce Robinson,The Killing Fields,FALSE,Writing (Adapted Screenplay)
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),David Lean,A Passage to India,FALSE,Writing (Adapted Screenplay)
1984,1985,57,WRITING (Screenplay Based on Material from Another Medium),WRITING (Adapted Screenplay),Charles Fuller,A Soldier's Story,FALSE,Writing (Adapted Screenplay)
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Daniel Petrie Jr./Danilo Bach,Beverly Hills Cop,FALSE,Writing (Original Screenplay)
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Woody Allen,Broadway Danny Rose,FALSE,Writing (Original Screenplay)
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Gregory Nava/Anna Thomas,El Norte,FALSE,Writing (Original Screenplay)
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Robert Benton,Places in the Heart,TRUE,Writing (Original Screenplay)
1984,1985,57,WRITING (Screenplay Written Directly for the Screen),WRITING (Original Screenplay),Lowell Ganz/Babaloo Mandel/Bruce Jay Friedman/Brian Grazer,Splash,FALSE,Writing (Original Screenplay)
1984,1985,57,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Kay Rose,The River,TRUE,Other
1984,1985,57,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,David L. Wolper,,TRUE,Other
1984,1985,57,HONORARY AWARD,HONORARY AWARD,James Stewart,,TRUE,Other
1984,1985,57,HONORARY AWARD,HONORARY AWARD,the National Endowment for the Arts,,TRUE,Other
1984,1985,57,GORDON E. SAWYER AWARD,GORDON E. SAWYER AWARD,Linwood G. Dunn,,TRUE,Other
1985,1986,58,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Harrison Ford,Witness,FALSE,Actor in a Leading Role
1985,1986,58,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,James Garner,Murphy's Romance,FALSE,Actor in a Leading Role
1985,1986,58,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,TRUE,Actor in a Leading Role
1985,1986,58,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Jack Nicholson,Prizzi's Honor,FALSE,Actor in a Leading Role
1985,1986,58,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Jon Voight,Runaway Train,FALSE,Actor in a Leading Role
1985,1986,58,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,TRUE,Actor in a Supporting Role
1985,1986,58,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,Out of Africa,FALSE,Actor in a Supporting Role
1985,1986,58,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,William Hickey,Prizzi's Honor,FALSE,Actor in a Supporting Role
1985,1986,58,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Robert Loggia,Jagged Edge,FALSE,Actor in a Supporting Role
1985,1986,58,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,FALSE,Actor in a Supporting Role
1985,1986,58,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Anne Bancroft,Agnes of God,FALSE,Actress in a Leading Role
1985,1986,58,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,The Color Purple,FALSE,Actress in a Leading Role
1985,1986,58,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,FALSE,Actress in a Leading Role
1985,1986,58,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,TRUE,Actress in a Leading Role
1985,1986,58,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Meryl Streep,Out of Africa,FALSE,Actress in a Leading Role
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,FALSE,Actress in a Supporting Role
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,TRUE,Actress in a Supporting Role
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,FALSE,Actress in a Supporting Role
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,FALSE,Actress in a Supporting Role
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,FALSE,Actress in a Supporting Role
1985,1986,58,ART DIRECTION,ART DIRECTION,Norman Garwood/Maggie Gray,Brazil,FALSE,Other
1985,1986,58,ART DIRECTION,ART DIRECTION,J. Michael Riva/Robert W. Welch/Linda DeScenna,The Color Purple,FALSE,Other
1985,1986,58,ART DIRECTION,ART DIRECTION,Stephen Grimes/Josie MacAvin,Out of Africa,TRUE,Other
1985,1986,58,ART DIRECTION,ART DIRECTION,Yoshiro Muraki/Shinobu Muraki,Ran,FALSE,Other
1985,1986,58,ART DIRECTION,ART DIRECTION,Stan Jolley/John Anderson,Witness,FALSE,Other
1985,1986,58,CINEMATOGRAPHY,CINEMATOGRAPHY,Allen Daviau,The Color Purple,FALSE,Other
1985,1986,58,CINEMATOGRAPHY,CINEMATOGRAPHY,William A. Fraker,Murphy's Romance,FALSE,Other
1985,1986,58,CINEMATOGRAPHY,CINEMATOGRAPHY,David Watkin,Out of Africa,TRUE,Other
1985,1986,58,CINEMATOGRAPHY,CINEMATOGRAPHY,Takao Saito/Masaharu Ueda/Asakazu Nakai,Ran,FALSE,Other
1985,1986,58,CINEMATOGRAPHY,CINEMATOGRAPHY,John Seale,Witness,FALSE,Other
1985,1986,58,COSTUME DESIGN,COSTUME DESIGN,Aggie Guerard Rodgers,The Color Purple,FALSE,Other
1985,1986,58,COSTUME DESIGN,COSTUME DESIGN,Albert Wolsky,The Journey of Natty Gann,FALSE,Other
1985,1986,58,COSTUME DESIGN,COSTUME DESIGN,Milena Canonero,Out of Africa,FALSE,Other
1985,1986,58,COSTUME DESIGN,COSTUME DESIGN,Donfeld,Prizzi's Honor,FALSE,Other
1985,1986,58,COSTUME DESIGN,COSTUME DESIGN,Emi Wada,Ran,TRUE,Other
1985,1986,58,DIRECTING,DIRECTING,Hector Babenco,Kiss of the Spider Woman,FALSE,Directing
1985,1986,58,DIRECTING,DIRECTING,Sydney Pollack,Out of Africa,TRUE,Directing
1985,1986,58,DIRECTING,DIRECTING,John Huston,Prizzi's Honor,FALSE,Directing
1985,1986,58,DIRECTING,DIRECTING,Akira Kurosawa,Ran,FALSE,Directing
1985,1986,58,DIRECTING,DIRECTING,Peter Weir,Witness,FALSE,Directing
1985,1986,58,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Maria Florio/Victoria Mudd,Broken Rainbow,TRUE,Other
1985,1986,58,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Susana Muñoz/Lourdes Portillo,Las Madres--The Mothers of Plaza de Mayo,FALSE,Other
1985,1986,58,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Japhet Asher,Soldiers in Hiding,FALSE,Other
1985,1986,58,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Ken Burns/Buddy Squires,The Statue of Liberty,FALSE,Other
1985,1986,58,DOCUMENTARY (Feature),DOCUMENTARY (Feature),Steven Okazaki,Unfinished Business,FALSE,Other
1985,1986,58,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Robert Gardner,The Courage to Care,FALSE,Other
1985,1986,58,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Michael Crowley/James Wolpaw,Keats and His Nightingale: A Blind Date,FALSE,Other
1985,1986,58,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Barbara Willis Sweete,Making Overtures--The Story of a Community Orchestra,FALSE,Other
1985,1986,58,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),David Goodman,Witness to War: Dr. Charlie Clements,TRUE,Other
1985,1986,58,DOCUMENTARY (Short Subject),DOCUMENTARY (Short Subject),Alan Edelstein,The Wizard of the Strings,FALSE,Other
1985,1986,58,FILM EDITING,FILM EDITING,John Bloom,A Chorus Line,FALSE,Other
